outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,outcome_var,outcome_descr
postest,73,3,0.9786830337753843,7.381118936654714e-4,0.9772363610472393,0.9801297065035294,5.087428546654715e-5,74,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,74,3,0.9786342314727097,7.393699422717938e-4,0.9771850930146055,0.9800833699308138,4.986776581607698e-5,75,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,75,3,0.9785863694523178,7.406343279720952e-4,0.9771347528437785,0.9800379860608571,4.890934708057631e-5,76,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,76,3,0.9785394070158381,7.41823778816363e-4,0.9770854591264826,0.9799933549051936,4.799238144424047e-5,77,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,77,3,0.9784933004349746,7.4303333807485e-4,0.9770369818530353,0.9799496190169139,4.711997603147886e-5,78,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,78,3,0.9784480122711712,7.441900649584218e-4,0.9769894265462001,0.9799065979961422,4.628571292032644e-5,79,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,79,3,0.978403503414541,7.453577015085704e-4,0.9769426291639847,0.9798643776650973,4.549130954138853e-5,80,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,80,3,0.97835974147758,7.464450840801279e-4,0.976896735996346,0.979822746958814,4.4729903639424374e-5,81,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,81,3,0.9783166913558509,7.475343193644561e-4,0.9768515510126888,0.9797818316990129,4.400428011654638e-5,82,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,82,3,0.9782743225870751,7.485842963541001e-4,0.9768071243268288,0.9797415208473215,4.3309701376684556e-5,83,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,83,3,0.9782326032334859,7.496180542130679e-4,0.9767633788450674,0.9797018276219045,4.264768261792584e-5,84,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,84,3,0.9781915064385734,7.505937138419393e-4,0.976720369792421,0.9796626430847258,4.2013035936197966e-5,85,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,85,3,0.978151001111551,7.51608251545164e-4,0.9766778760080393,0.9796241262150626,4.141009616762568e-5,86,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,86,3,0.9781110628049804,7.525507528566071e-4,0.9766360904328429,0.9795860351771178,4.083207734715797e-5,87,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,87,3,0.9780716655102064,7.534833172471499e-4,0.9765948653454503,0.9795484656749626,4.028058082372539e-5,88,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,88,3,0.9780327875276291,7.54343294139289e-4,0.9765543018391368,0.9795112732161214,3.975120576025856e-5,89,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,89,3,0.9779944021117035,7.552607815373293e-4,0.9765141181809548,0.9794746860424522,3.9249116194038444e-5,90,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,90,3,0.9779564876449314,7.561465926936904e-4,0.976474467556219,0.9794385077336437,3.8769073318847285e-5,91,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,91,3,0.9779190228551814,7.570142967879303e-4,0.9764353020976951,0.9794027436126677,3.831072806068402e-5,92,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,92,3,0.9778819857992582,7.578994032972387e-4,0.9763965302648913,0.9793674413336252,3.78747706379935e-5,93,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,93,3,0.9778453611607506,7.586804347515015e-4,0.9763583748328625,0.9793323474886387,3.7454427829105324e-5,94,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,94,3,0.9778091289190057,7.594829645528773e-4,0.9763205696616104,0.9792976881764011,3.7054513680933816e-5,95,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,95,3,0.9777732699012313,7.602913744352984e-4,0.9762831261895816,0.9792634136128809,3.667416453110627e-5,96,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,96,3,0.9777377678222551,7.610676788021264e-4,0.9762461025820054,0.9792294330625048,3.631043020385146e-5,97,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,97,3,0.9777026054938446,7.618505330446726e-4,0.9762094058874744,0.9791958051002148,3.5964237195356296e-5,98,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,98,3,0.9776677682653119,7.625941496624814e-4,0.9761731111971524,0.9791624253334713,3.5632992784977125e-5,99,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,99,3,0.9776332408298042,7.633358151540408e-4,0.9761371301239927,0.9791293515356156,3.531737063112275e-5,100,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,100,3,0.9775990097669982,7.640477416531136e-4,0.9761015037108889,0.9790965158231075,3.501544341185143e-5,101,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,101,3,0.9775650602277273,7.647686563428982e-4,0.9760661412047901,0.9790639792506645,3.472867500300198e-5,102,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,102,3,0.9775313797750551,7.654608645861798e-4,0.9760311040488913,0.979031655501219,3.4454599994435265e-5,103,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,103,3,0.9774979554450317,7.661508477298153e-4,0.9759963273767565,0.978999583513307,3.4193759523705915e-5,104,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,104,3,0.9774647759704858,7.6681101833657e-4,0.9759618539915976,0.9789676979493739,3.394441964725512e-5,105,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,105,3,0.9774318341803322,7.673429168754514e-4,0.9759278696994644,0.9789357986612,3.370239130914639e-5,106,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,106,3,0.9773991147636111,7.679779335121291e-4,0.9758939056730058,0.9789043238542163,3.347600404674993e-5,107,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,107,3,0.9773665462243574,7.702040169102844e-4,0.9758569740904651,0.9788761183582496,3.3322748133259347e-5,108,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,108,3,0.9773340865093924,7.733758778406877e-4,0.9758182976423125,0.9788498753764722,3.321250677027765e-5,109,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,109,3,0.9773016971200849,7.77241215139042e-4,0.9757783323311122,0.9788250619090575,3.314164848269661e-5,110,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,110,3,0.9772693753371883,7.810332632724805e-4,0.9757385782704464,0.9788001724039301,3.3073565704881214e-5,111,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,111,3,0.977237128256185,7.8443395516383e-4,0.9756996659558136,0.9787745905565565,3.2998215142303995e-5,112,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,112,3,0.9772049723173609,7.871625349092123e-4,0.9756621620989596,0.9787477825357622,3.290603275160642e-5,113,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,113,3,0.9771729071954098,7.897354087706909e-4,0.9756250542369033,0.9787207601539164,3.2814174149707257e-5,114,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,114,3,0.9771409484221617,7.916778729991786e-4,0.975589288303726,0.9786926085405974,3.2706410779055175e-5,115,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,115,3,0.9771090615067524,7.943639743504341e-4,0.9755521367264094,0.9786659862870953,3.263393685057955e-5,116,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,116,3,0.977077196677034,7.983089285841583e-4,0.9755125399284723,0.9786418534255956,3.261239728730498e-5,117,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,117,3,0.9770453409838711,8.024177524720408e-4,0.9754726310884703,0.9786180508792719,3.260410937613935e-5,118,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,118,3,0.9770134599595128,8.073159893234364e-4,0.9754311496962955,0.9785957702227301,3.2631100455432994e-5,119,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,119,3,0.9769815800985927,8.113894172441655e-4,0.9753912860633572,0.9785718741338282,3.263097439043654e-5,120,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,120,3,0.9769497406855042,8.141778518018897e-4,0.9753539814189623,0.9785454999520461,3.2590635692420366e-5,121,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,121,3,0.9769179429404916,8.168040891816596e-4,0.9753170363432705,0.9785188495377127,3.25490439011664e-5,122,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,122,3,0.9768861467945777,8.204846543342171e-4,0.9752780264222148,0.9784942671669407,3.254846638801922e-5,123,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,123,3,0.9768543029158688,8.255167188088559e-4,0.9752363198783678,0.9784722859533699,3.259839119699036e-5,124,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,124,3,0.97682243372093,8.29870221997071e-4,0.9751959179739735,0.9784489494678865,3.262537165266393e-5,125,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,125,3,0.9767905290700132,8.343504219673825e-4,0.9751552322924714,0.978425825847555,3.26627357323206e-5,126,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,126,3,0.9767585780336449,8.391068723640633e-4,0.9751139587846313,0.9784031972826585,3.271129333990526e-5,127,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,127,3,0.9767265890226219,8.435196210853388e-4,0.9750733209450417,0.978379857100202,3.2751244189001456e-5,128,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,128,3,0.976694615650257,8.462806465733541e-4,0.9750359360621599,0.978353295238354,3.273630452405856e-5,129,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,129,3,0.9766626116346457,8.503737048060249e-4,0.9749959097998261,0.9783293134694654,3.276875271967626e-5,130,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,130,3,0.9766304671945174,8.579148717217567e-4,0.9749489849441415,0.9783119494448933,3.291361595616915e-5,131,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,131,3,0.9765981894481013,8.65222908571215e-4,0.9749023837087027,0.9782939951874998,3.3051204440959996e-5,132,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,132,3,0.9765657523484382,8.733985346950869e-4,0.9748539226762858,0.9782775820205907,3.3215479433972936e-5,133,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,133,3,0.9765331555962711,8.815815658590974e-4,0.9748052874777529,0.9782610237147893,3.338007724607585e-5,134,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,134,3,0.976500370724135,8.906451668970189e-4,0.9747547382740122,0.9782460031742578,3.357384504808892e-5,135,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,135,3,0.9764674850324776,8.96864177861283e-4,0.9747096635448453,0.9782253065201099,3.367822499106229e-5,136,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,136,3,0.9764344186599286,9.057000391490194e-4,0.9746592792024,0.9782095581174572,3.386440698633185e-5,137,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,137,3,0.9764010821089353,9.180550367936331e-4,0.9746017273009941,0.9782004369168764,3.4142271658848566e-5,138,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,138,3,0.9763674537133049,9.311215013096841e-4,0.9745424891055071,0.9781924183211027,3.444235620767017e-5,139,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,139,3,0.9763335077491363,9.454052497895652e-4,0.9744805475087537,0.9781864679895189,3.476882018202303e-5,140,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
postest,140,3,0.9762991436792572,9.630987078397361e-4,0.9744115048983343,0.9781867824601801,3.519829972359481e-5,NA,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test
covidemergency,0,0,1,0,1,1,0,1,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,1,0,0.9999987231051441,8.090319227700001e-7,0.999996828653138,1,1.2768964863131402e-6,2,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,2,0,0.9999963100147987,2.0935063604286103e-6,0.9999917936058643,1,2.4130992497327656e-6,3,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,3,0,0.9999918151261561,4.043400087455094e-6,0.9999838902076096,0.9999997400447026,4.49492543302309e-6,4,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,4,0,0.9999836808607326,6.813286513685371e-6,0.9999703270645495,0.9999970346569158,8.134398169830557e-6,5,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,5,0,0.9999695847729608,1.0408427813485808e-5,0.9999491846293107,0.999989984916611,1.4096516520559253e-5,6,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,6,0,0.9999465286533619,1.4565296938066548e-5,0.9999179811959391,0.9999750761107846,2.3057352506651584e-5,7,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,7,0,0.9999114447679436,1.876375499827124e-5,0.9998746684839322,0.9999482210519549,3.508699255505343e-5,8,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,8,0,0.9998624905618789,2.2533347604595687e-5,0.9998183260121228,0.999906655111635,4.896093865581972e-5,9,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,9,0,0.999800751292755,2.594269067984559e-5,0.9997499045533604,0.9998515980321496,6.17515730449945e-5,10,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,10,0,0.9997313844137985,2.957039942003047e-5,0.9996734274959268,0.9997893413316702,6.9385516987853407e-05,11,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,11,0,0.9996624336207641,3.3574300439378787e-5,0.9995966292010968,0.9997282380404314,6.897407636359166e-5,12,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,12,0,0.99960039200183,3.739682691848116e-5,0.9995270955679337,0.9996736884357263,6.206642117240161e-5,13,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,13,0,0.9995482979110701,4.052115667348853e-5,0.9994688779033782,0.999627717918762,5.211763240332878e-5,14,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,14,0,0.9995062195578276,4.284984356490004e-5,0.9994222354076973,0.9995902037079579,4.209914097499298e-5,15,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,15,0,0.9994725143782679,4.455799407973373e-5,0.9993851823146482,0.9995598464418876,3.372296794040613e-5,16,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,16,0,0.9994450609969942,4.5869619662455914e-5,0.9993551581944712,0.9995349637995171,2.7468624684942018e-5,17,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,17,0,0.9994222357859753,4.693581959032785e-5,0.9993302432699934,0.9995142283019572,2.2838406232644207e-5,18,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,18,0,0.9994028936976824,4.7844651945073865e-5,0.9993091199030172,0.9994966674923477,1.9353644475995722e-5,19,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,19,0,0.9993862131041439,4.864634806331121e-5,0.9992908680139604,0.9994815581943274,1.669083815628397e-5,20,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,20,0,0.9993715950592532,4.93695434954333e-5,0.999274832532069,0.9994683575864375,1.462723671849191e-5,21,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,21,0,0.999358596749629,5.0030796507609706e-5,0.9992605381903562,0.9994566553089018,1.3006652133156106e-5,22,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,22,0,0.9993468868155447,5.063995907906521e-5,0.9992476343195712,0.9994461393115183,1.1717586994837111e-5,23,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,23,0,0.9993362149035534,5.120316020132541e-5,0.9992358585536641,0.9994365712534427,1.0679000552745296e-5,24,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,24,0,0.9993263906291614,5.1724459847582174e-5,0.9992250125507404,0.9994277687075824,9.830896576058109e-6,25,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,25,0,0.9993172688517937,5.220677523783627e-5,0.9992149454525786,0.9994195922510088,9.128009343971306e-6,26,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,26,0,0.9993087392358786,5.265241096824849e-5,0.9992055424066816,0.9994119360650756,8.535516182570107e-6,27,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,27,0,0.9993007187476823,5.306337161925432e-5,0.9991967164504103,0.9994047210449544,8.026100698005997e-6,28,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,28,0,0.9992931461695673,5.344155077757998e-5,0.9991884026547653,0.9993978896843694,7.57793460711536e-6,29,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,29,0,0.9992859779934791,5.378884438373402e-5,0.9991805537957169,0.9993914021912412,7.173297980874604e-6,30,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,30,0,0.9992791835577047,5.410723544447626e-5,0.9991731353249306,0.9993852317904789,6.799336848134532e-6,31,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,31,0,0.9992727364326597,5.439886092022947e-5,0.999166116624456,0.9993793562408634,6.4518172166552185e-6,32,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,32,0,0.9992666123301644,5.466592513911271e-5,0.9991594690857102,0.9993737555746187,6.128597132801352e-6,33,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,33,0,0.9992607889094487,5.491061365584718e-5,0.9991531660843143,0.9993684117345831,5.82772863739741e-6,34,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,34,0,0.9992552456023107,5.5135036597135e-5,0.999147182916294,0.9993633082883274,5.547438617284593e-6,35,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,35,0,0.9992499634553993,5.5341193102597745e-5,0.9991414967100567,0.9993584302007419,5.286111688367931e-6,36,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,36,0,0.9992449249878137,5.553095074494916e-5,0.9991360863243264,0.999353763651301,5.042274881361611e-6,37,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,37,0,0.999240114062419,5.570603547847685e-5,0.9991309322391596,0.9993492958856783,4.814583929350267e-6,38,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,38,0,0.9992355157694551,5.5868028880332744e-5,0.9991260164449625,0.9993450150939478,4.601810975765097e-6,39,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,39,0,0.999231116321174,5.60183703360285e-5,0.9991213223328428,0.9993409103095052,4.402833547978337e-6,40,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,40,0,0.999226902956375,5.615836247570763e-5,0.9991168345884918,0.9993369713242581,4.216624659113023e-6,41,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,41,0,0.9992228638538386,5.628917863972313e-5,0.9991125390909854,0.9993331886166918,4.042243910178202e-6,42,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,42,0,0.9992189880537614,5.641187150118304e-5,0.9991084228173186,0.9993295532902042,3.878829489381851e-6,43,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,43,0,0.9992152653863914,5.652738223543005e-5,0.9991044737530697,0.9993260570197131,3.725590970222388e-6,44,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,44,0,0.9992116864071533,5.663654980382688e-5,0.9991006808093292,0.9993226920049774,3.5818028219350186e-6,45,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,45,0,0.9992082423376228,5.674012006516577e-5,0.9990970337458166,0.9993194509294291,3.4467985596263166e-6,46,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,46,0,0.9992049250117803,5.6838754519118104e-5,0.9990935230999967,0.9993163269235639,3.3199654640800663e-6,47,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,47,0,0.9992017268270316,5.693303856553181e-5,0.9990901401219127,0.9993133135321505,3.200739813425083e-6,48,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,48,0,0.9991986406995386,5.702348921097393e-5,0.9990868767144122,0.9993104046846649,3.088602573399256e-6,49,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,49,0,0.9991956600234468,5.7110562188447834e-5,0.9990837253784206,0.9993075946684731,2.9830754986005224e-6,50,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,50,0,0.9991927786336431,5.7194658489487325e-5,0.9990806791628957,0.9993048781043905,2.8837176022180133e-6,51,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,51,0,0.999189990771709,5.72761303166075e-5,0.9990777316191146,0.9993022499243034,2.7901219586182955e-6,52,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,52,0,0.999187291054774,5.7355286481209844e-5,0.9990748767589478,0.9992997053506002,2.7019128037110544e-6,53,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,53,0,0.9991846744469995,5.7432397278051725e-5,0.9990721090167888,0.9992972398772103,2.6187429024578298e-6,54,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,54,0,0.9991821362334512,5.750769887103157e-5,0.9990694232148302,0.9992948492520722,2.540291160438657e-6,55,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,55,0,0.9991796719961425,5.7581397226250655e-5,0.9990668145313996,0.9992925294608855,2.4662604511654253e-6,56,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,56,0,0.9991772775920531,5.7653671631084534e-5,0.9990642784720797,0.9992902767120265,2.39637564138327e-6,57,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,57,0,0.999174949132944,5.77246778345415e-5,0.9990618108433691,0.999288087422519,2.3303817925985272e-6,58,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,58,0,0.9991726829668108,5.7794550845238674e-5,0.9990594077286515,0.9992859582049701,2.268042523402914e-6,59,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,59,0,0.9991704756608278,5.786340741779711e-5,0.9990570654662662,0.9992838858553895,2.209138517161601e-6,60,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,60,0,0.999168323985655,5.793134826114063e-5,0.9990547806294874,0.9992818673418227,2.153466158964454e-6,61,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,61,0,0.9991662249009855,5.799845999626316e-5,0.999052550008234,0.999279899793737,2.1008362945162696e-6,62,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,62,0,0.9991641755422307,5.806481688913021e-5,0.9990503705923591,0.9992779804921023,2.0510730918624575e-6,63,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,63,0,0.9991621732082414,5.8130482384202245e-5,0.9990482395563645,0.9992761068601184,2.004013005068303e-6,64,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,64,0,0.9991602153499792,5.8195510459123356e-5,0.9990461542454174,0.999274276454541,1.9595038234129824e-6,65,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,65,0,0.9991582995600566,5.8259946820426694e-5,0.9990441121625474,0.9992724869575659,1.9174038022146556e-6,66,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,66,0,0.9991564235630738,5.832382996069118e-5,0.9990421109569104,0.9992707361692371,1.877580865846517e-6,67,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
covidemergency,67,0,0.999154585206685,5.838719208828099e-5,0.9990401484130336,0.9992690220003364,1.8399118775032392e-6,68,0,BNT162b2,Unadjusted,emergency_covid_date,COVID-19 A&E attendance
