outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,outcome_var,outcome_descr,inc_format,inc_CI
postest,83,2,0.9768906019062426,3.406562374949997e-4,0.9762229279496434,0.9775582758628417,2.265944480155508e-5,84,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.1,"(22.4, 23.8)"
postest,84,2,0.9768690890711802,3.408933194255869e-4,0.9762009504425357,0.9775372276998247,2.2022229286432424e-5,85,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.1,"(22.5, 23.8)"
postest,85,2,0.9768481736270805,3.411459570689766e-4,0.9761795398377539,0.9775168074164072,2.1411151358348973e-5,86,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.2,"(22.5, 23.8)"
postest,86,2,0.9768278334711601,3.413755638041393e-4,0.9761587496609019,0.9774969172814183,2.0822662114542747e-5,87,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.2,"(22.5, 23.8)"
postest,87,2,0.9768080464785945,3.4160101392490737e-4,0.9761385207942194,0.9774775721629697,2.025678702881671e-5,88,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.2,"(22.5, 23.9)"
postest,88,2,0.9767887930592825,3.4179204236171195e-4,0.9761188929660511,0.9774586931525138,1.9710933877302786e-5,89,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.2,"(22.5, 23.9)"
postest,89,2,0.9767700515547781,3.4200893915213354e-4,0.9760997263516492,0.9774403767579071,1.918722269840698e-5,90,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.2,"(22.6, 23.9)"
postest,90,2,0.9767518032195164,3.422159880812473e-4,0.9760810722079434,0.9774225342310894,1.8682673737189026e-5,91,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.2,"(22.6, 23.9)"
postest,91,2,0.976734031036962,3.423945778605362e-4,0.9760629499958535,0.9774051120780705,1.8195518933152604e-5,92,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.3,"(22.6, 23.9)"
postest,92,2,0.9767167164596804,3.425937962143067e-4,0.9760452449577735,0.9773881879615873,1.7727327678349063e-5,93,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.3,"(22.6, 24.0)"
postest,93,2,0.9766998443677032,3.427508697222425e-4,0.9760280650073778,0.9773716237280285,1.7274592675017175e-5,94,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.3,"(22.6, 24.0)"
postest,94,2,0.9766833985020663,3.429173604465661e-4,0.9760112928259175,0.9773555041782152,1.6838481806995478e-5,95,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.3,"(22.6, 24.0)"
postest,95,2,0.9766673631289214,3.4309925922334226e-4,0.9759949009377213,0.9773398253201215,1.6418459088774728e-5,96,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.3,"(22.7, 24.0)"
postest,96,2,0.9766517241796616,3.4327213702201406e-4,0.9759789231542024,0.9773245252051208,1.601282102169822e-5,97,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.3,"(22.7, 24.0)"
postest,97,2,0.9766364673709174,3.4345233214400545e-4,0.9759633131695088,0.9773096215723259,1.562178891940033e-5,98,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.4,"(22.7, 24.0)"
postest,98,2,0.9766215803562668,3.4361371225539105e-4,0.9759481098556521,0.9772950508568815,1.5243380803797928e-5,99,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.4,"(22.7, 24.1)"
postest,99,2,0.9766070503360944,3.4377763658571857e-4,0.9759332585496961,0.9772808421224927,1.4878061926110338e-5,100,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.4,"(22.7, 24.1)"
postest,100,2,0.9765928659013436,3.439221134745644e-4,0.9759187909454466,0.9772669408572406,1.4524409552871453e-5,101,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.4,"(22.7, 24.1)"
postest,101,2,0.9765790152118459,3.440768459953563e-4,0.9759046369857808,0.977253393437911,1.4182866191088025e-5,102,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.4,"(22.7, 24.1)"
postest,102,2,0.9765654876712726,3.44220419145459e-4,0.9758908280470042,0.977240147295541,1.3852159168069616e-5,103,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.4,"(22.8, 24.1)"
postest,103,2,0.9765522726548992,3.4436656163465526e-4,0.9758773265966154,0.977227218713183,1.353231848765919e-5,104,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.4,"(22.8, 24.1)"
postest,104,2,0.9765393604749762,3.4450185260414943e-4,0.9758641492512647,0.9772145716986878,1.3222385543846538e-5,105,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.8, 24.1)"
postest,105,2,0.9765267431182156,3.445920064368665e-4,0.975851355196239,0.9772021310401923,1.2920646412943321e-5,106,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.8, 24.1)"
postest,106,2,0.9765144099596811,3.44719898755585e-4,0.9758387713733658,0.9771900485459963,1.2629776282624522e-5,107,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.8, 24.2)"
postest,107,2,0.9765023343464392,3.453151885976672e-4,0.9758255290134731,0.9771791396794053,1.2366189836078621e-5,108,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.8, 24.2)"
postest,108,2,0.9764904958089514,0.00034625940750297566,0.9758118398409374,0.9771691517769654,1.212355628505671e-5,109,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.8, 24.2)"
postest,109,2,0.9764788821549508,3.474047950054825e-4,0.9757979812686836,0.9771597830412181,1.1893400065107027e-5,110,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.8, 24.2)"
postest,110,2,0.9764674873287106,3.4854791675199815e-4,0.9757843459649902,0.977150628692431,1.1669437424294834e-5,111,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.8, 24.2)"
postest,111,2,0.9764563102451533,3.495554115705971e-4,0.9757711942278738,0.9771414262624328,1.1446578244181138e-5,112,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.5,"(22.9, 24.2)"
postest,112,2,0.9764453526158998,3.503330391670034e-4,0.975758712476538,0.9771319927552616,1.1221958529640976e-5,113,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.2)"
postest,113,2,0.9764346095541221,3.510717946015308e-4,0.9757465214807153,0.9771226976275289,1.1002336124315609e-5,114,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,114,2,0.9764240825086978,3.515573367018114e-4,0.9757350427902615,0.9771131222271342,1.0781222639665988e-5,115,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,115,2,0.9764137574967303,3.523348676814527e-4,0.9757231938455769,0.9771043211478837,1.0574422869651505e-5,116,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,116,2,0.9764036188305617,3.535060124692315e-4,0.9757107597778036,0.9770964778833198,1.0383683522963812e-5,117,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,117,2,0.9763936590767199,3.547892171495507e-4,0.9756982849890037,0.9770890331644362,1.0200551539005875e-5,118,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,118,2,0.9763838687723219,3.5629298583668965e-4,0.9756855473521377,0.977082190192506,1.0027105845554253e-5,119,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,119,2,0.9763742523626271,3.5745783396706103e-4,0.9756736478820599,0.9770748568431943,9.849102095327098e-6,120,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,120,2,0.9763648158479824,3.582067119271593e-4,0.9756627435935846,0.9770668881023802,9.664947457671163e-6,121,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,121,2,0.9763555568613711,3.588707688036382e-4,0.9756521830794118,0.9770589306433304,9.483211875260818e-6,122,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.9, 24.3)"
postest,122,2,0.9763464617605856,3.59929640993616e-4,0.9756410126272697,0.9770519108939015,9.315443996288916e-6,123,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(22.9, 24.4)"
postest,123,2,0.9763375186403154,3.613477401100888e-4,0.9756292900838046,0.9770457471968261,9.159865414858002e-6,124,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,124,2,0.9763287288598765,3.6257035559594613e-4,0.9756181040210467,0.9770393536987064,9.00289029607694e-6,125,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,125,2,0.9763200886409135,3.63808023543412e-4,0.9756070380174817,0.9770331392643452,8.849780992524405e-6,126,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,126,2,0.9763115923658716,3.651485973237605e-4,0.9755959142661117,0.9770272704656315,8.702421550950064e-6,127,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,127,2,0.9763032410120736,3.663066753803005e-4,0.9755852931210316,0.9770211889031155,8.554057230627053e-6,128,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,128,2,0.9762950394941863,3.6707783590234473e-4,0.9755755801562948,0.9770144988320778,8.400655084269654e-6,129,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,129,2,0.976286977430896,3.682075758931177e-4,0.9755653038433106,0.9770086510184813,8.257882647895352e-6,130,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,130,2,0.976279029927859,3.704302145614636e-4,0.9755530000485331,0.9770050598071849,8.140606110935679e-6,131,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.4)"
postest,131,2,0.9762711934677967,3.7274910669686696e-4,0.9755406186434014,0.977001768292192,8.026929519930946e-6,132,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.5)"
postest,132,2,0.9762634656313978,3.751302822762101e-4,0.975528223788626,0.9769987074741695,7.915728357108533e-6,133,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.5)"
postest,133,2,0.9762558416359237,3.77774374163381e-4,0.9755154174682813,0.9769962658035661,7.809423666313804e-6,134,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.7,"(23.0, 24.5)"
postest,134,2,0.976248316568155,3.8059190053903495e-4,0.9755023701502908,0.9769942629860192,7.708149290480673e-6,135,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.8,"(23.0, 24.5)"
postest,135,2,0.9762409036265614,3.8255570184744146e-4,0.9754911082288599,0.9769906990242628,7.593352794518829e-6,136,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.8,"(23.0, 24.5)"
postest,136,2,0.9762335831755817,3.8562630278095783e-4,0.9754777695106397,0.9769893968405238,7.498667435520126e-6,137,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.8,"(23.0, 24.5)"
postest,137,2,0.9762263406642199,3.896259469883446e-4,0.9754626878406804,0.9769899934877594,7.418885416400862e-6,138,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.8,"(23.0, 24.5)"
postest,138,2,0.976219167928765,3.9425222347254374e-4,0.9754464477699339,0.976991888087596,7.347464268845742e-6,139,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.8,"(23.0, 24.6)"
postest,139,2,0.976212059847453,3.9955217646623085e-4,0.9754289519716346,0.9769951677232713,7.2812881589491196e-6,140,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.8,"(23.0, 24.6)"
postest,140,2,0.9762049989370599,4.061243202083917e-4,0.9754090098962057,0.9770009879779141,7.233020114351161e-6,NA,0,BNT162b2,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,23.8,"(23.0, 24.6)"
postest,0,3,1,0,1,1,0,1,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,0.0,"(0.0, 0.0)"
postest,1,3,0.9995682865737483,2.4060442720839887e-5,0.9995211289725634,0.9996154441749332,4.3189988323008783e-4,2,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,0.4,"(0.4, 0.5)"
postest,2,3,0.9989776313546681,4.9628575171814765e-5,0.9988803611347273,0.9990749015746089,5.912597044632854e-4,3,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,1.0,"(0.9, 1.1)"
postest,3,3,0.9981833730483639,7.509743432140121e-5,0.9980361847817626,0.9983305613149652,7.957038032787519e-4,4,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,1.8,"(1.7, 2.0)"
postest,4,3,0.9971508612396893,9.877684237887185e-5,0.9969572621861201,0.9973444602932585,0.0010354619835467366,5,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,2.8,"(2.7, 3.0)"
postest,5,3,0.995872923467529,1.2026020761395985e-4,0.9956372177918323,0.9961086291432256,0.0012832337761636214,6,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,4.1,"(3.9, 4.4)"
postest,6,3,0.9943910246959811,1.4097974400020713e-4,0.994114709475191,0.9946673399167711,0.0014902575895644117,7,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,5.6,"(5.3, 5.9)"
postest,7,3,0.9928057869943624,1.6278220813052571e-4,0.9924867397291026,0.9931248342596222,0.001596724880520535,8,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,7.2,"(6.9, 7.5)"
postest,8,3,0.9912573713027287,1.847219429450802e-4,0.9908953229474021,0.9916194196580553,0.001562072309836857,9,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,8.7,"(8.4, 9.1)"
postest,9,3,0.9898534126371371,2.0406881153122483e-4,0.9894534451161681,0.9902533801581062,0.001418350078575005,10,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,10.1,"(9.7, 10.5)"
postest,10,3,0.9886428340106431,2.194083001467668e-4,0.9882128016444464,0.9890728663768399,0.0012244853094044205,11,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,11.4,"(10.9, 11.8)"
postest,11,3,0.9876283360186096,2.3047191276740533e-4,0.9871766193701373,0.9880800526670818,0.0010272062425054334,12,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,12.4,"(11.9, 12.8)"
postest,12,3,0.9867808794288611,2.3895350013970512e-4,0.9863125391746075,0.9872492196831146,8.588092933448365e-4,13,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,13.2,"(12.8, 13.7)"
postest,13,3,0.9860630151793675,2.454815709208684e-4,0.9855818801414943,0.9865441502172406,7.280105210750893e-4,14,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,13.9,"(13.5, 14.4)"
postest,14,3,0.9854440798270451,2.5116124288565074e-4,0.9849518128366769,0.9859363468174133,6.280775997264196e-4,15,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,14.6,"(14.1, 15.0)"
postest,15,3,0.98490209239738,2.5620181330407346e-4,0.9843999460705302,0.9854042387242299,5.502957439614929e-4,16,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,15.1,"(14.6, 15.6)"
postest,16,3,0.9844205921611503,2.609512448968339e-4,0.9839091371194316,0.984932047202869,4.891204430950223e-4,17,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,15.6,"(15.1, 16.1)"
postest,17,3,0.9839872899508575,2.6549208959431383e-4,0.9834669350170724,0.9845076448846426,4.4035346260869646e-4,18,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,16.0,"(15.5, 16.5)"
postest,18,3,0.983592963775697,2.6983167564233494e-4,0.98306410340955,0.9841218241418441,4.0090381863525207e-4,19,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,16.4,"(15.9, 16.9)"
postest,19,3,0.9832307109557609,2.7387331226841664e-4,0.9826939291273881,0.9837674927841337,3.684311483558623e-4,20,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,16.8,"(16.2, 17.3)"
postest,20,3,0.9828951998020631,2.7768882015165986e-4,0.9823509397156565,0.9834394598884697,3.413498751091195e-4,21,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,17.1,"(16.6, 17.6)"
postest,21,3,0.9825824291602925,2.8120721931058413e-4,0.9820312731382511,0.9831335851823338,3.1831491434045924e-4,22,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,17.4,"(16.9, 18.0)"
postest,22,3,0.9822892920894257,2.845644776136747e-4,0.9817315559620234,0.982847028216828,2.984223417962996e-4,23,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,17.7,"(17.2, 18.3)"
postest,23,3,0.9820135565708056,2.8767987623104686e-4,0.9814497143743158,0.9825773987672953,2.807858575629193e-4,24,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.0,"(17.4, 18.6)"
postest,24,3,0.9817536047668548,2.905824689632001e-4,0.9811840735931482,0.9823231359405614,2.647831418072646e-4,25,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.2,"(17.7, 18.8)"
postest,25,3,0.9815083010862936,2.932691997538319e-4,0.9809335040170012,0.982083098155586,2.499252225271053e-4,26,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.5,"(17.9, 19.1)"
postest,26,3,0.981276642158632,2.957750711548697e-4,0.9806969336716437,0.9818563506456203,2.3607912153297535e-4,27,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.7,"(18.1, 19.3)"
postest,27,3,0.9810577534098226,2.9803339109577204e-4,0.9804736186970845,0.9816418881225607,2.2311504908716464e-4,28,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.9,"(18.4, 19.5)"
postest,28,3,0.98085078155716,3.0012769046405856e-4,0.9802625420930873,0.9814390210212327,2.1101257862488225e-4,29,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.1,"(18.6, 19.7)"
postest,29,3,0.980654942998943,3.0208004921928054e-4,0.9800628769820251,0.9812470090158608,1.997018009394187e-4,30,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.3,"(18.8, 19.9)"
postest,30,3,0.9804695356292089,3.0385665726401586e-4,0.9798739875245087,0.9810650837339091,1.891005921107622e-4,31,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.5,"(18.9, 20.1)"
postest,31,3,0.9802938771869109,3.05538614867127e-4,0.9796950325058851,0.9808927218679366,1.791895740511312e-4,32,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.7,"(19.1, 20.3)"
postest,32,3,0.9801273449066866,3.071155370798038e-4,0.9795254095149175,0.9807292802984557,1.6990881959331978e-4,33,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.9,"(19.3, 20.5)"
postest,33,3,0.9799693640295648,3.0859924321522986e-4,0.9793645206272067,0.9805742074319229,1.612100162725653e-4,34,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.0,"(19.4, 20.6)"
postest,34,3,0.979819399676032,3.099985930902989e-4,0.979211813598317,0.9804269857537471,1.5305305608599436e-4,35,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.2,"(19.6, 20.8)"
postest,35,3,0.979676993004911,3.112072710425094e-4,0.9790670379619406,0.9802869480478813,1.4536084049936762e-4,36,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.3,"(19.7, 20.9)"
postest,36,3,0.979541654824389,3.1243144321152114e-4,0.9789293004480566,0.9801540092007215,1.381648037685328e-4,37,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.5,"(19.8, 21.1)"
postest,37,3,0.9794129570654128,3.135885013914023e-4,0.9787983348967197,0.9800275792341058,1.314029572999474e-4,38,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.6,"(20.0, 21.2)"
postest,38,3,0.9792904883244734,3.147325855125215e-4,0.9786736237921076,0.9799073528568392,1.2505864439558807e-4,39,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.7,"(20.1, 21.3)"
postest,39,3,0.9791738822091033,3.158119859428518e-4,0.9785549020907692,0.9797928623274373,1.1908621899416647e-4,40,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.8,"(20.2, 21.4)"
postest,40,3,0.9790627909296747,3.168525734303964e-4,0.9784417712973423,0.9796838105620072,1.1346696091172671e-4,41,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.9,"(20.3, 21.6)"
postest,41,3,0.9789568907273772,3.1785933274766106e-4,0.9783338978830419,0.9795798835717126,1.0817657375987109e-4,42,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.0,"(20.4, 21.7)"
postest,42,3,0.9788558759342627,3.188494077298202e-4,0.9782309425786203,0.9794808092899051,1.0319679903654454e-4,43,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.1,"(20.5, 21.8)"
postest,43,3,0.978759477799159,3.1975800299639e-4,0.9781327636295176,0.9793861919688003,9.849011661222443e-5,44,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.2,"(20.6, 21.9)"
postest,44,3,0.9786674311199044,3.2064121830826755e-4,0.9780389858800611,0.9792958763597477,9.405307291080825e-5,45,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.3,"(20.7, 22.0)"
postest,45,3,0.9785794923836381,3.2149165568323614e-4,0.9779493803171687,0.9792096044501074,8.986366151219137e-5,46,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.4,"(20.8, 22.1)"
postest,46,3,0.9784954307535753,3.223193351021959e-4,0.9778636964652541,0.9791271650418965,8.590906755493474e-5,47,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.5,"(20.9, 22.1)"
postest,47,3,0.9784150371686732,3.2309731889562936e-4,0.9777817780601363,0.97904829627721,8.216715999656468e-5,48,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.6,"(21.0, 22.2)"
postest,48,3,0.9783381097709994,3.238502213170341e-4,0.9777033750008327,0.9789728445411662,7.863068698380579e-5,49,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.7,"(21.0, 22.3)"
postest,49,3,0.9782644523257709,3.246197306348702e-4,0.9776282093450555,0.9789006953064863,7.529400158971777e-5,50,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.7,"(21.1, 22.4)"
postest,50,3,0.97819389020303,3.2535729429235944e-4,0.9775562016241096,0.9788315787819505,7.213510884449314e-5,51,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.8,"(21.2, 22.4)"
postest,51,3,0.9781262660445365,3.2602920786616843e-4,0.9774872605392106,0.9787652715498623,6.913643037832132e-5,52,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.9,"(21.2, 22.5)"
postest,52,3,0.9780614141829697,3.2674461111171783e-4,0.9774210065130482,0.9787018218528911,6.630653313418896e-5,53,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.9,"(21.3, 22.6)"
postest,53,3,0.9779991876616211,3.274469069850895e-4,0.9773574035170812,0.9786409718061609,6.36263527962191e-5,54,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.0,"(21.4, 22.6)"
postest,54,3,0.9779394546827034,3.280975104328191e-4,0.9772963953788378,0.9785825139865689,6.108044688419316e-5,55,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.1,"(21.4, 22.7)"
postest,55,3,0.9778820823407883,3.287621355419338e-4,0.9772377203956457,0.9785264442859309,5.867000014737744e-5,56,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.1,"(21.5, 22.8)"
postest,56,3,0.9778269487924736,3.294215044831517e-4,0.9771812945079535,0.9784726030769936,5.638374804749688e-5,57,0,BNT162b2,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.2,"(21.5, 22.8)"
