outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,diff,diff.se,diff.ll,diff.ul,outcome_var,outcome_descr,diff_format,diff_CI
postest,71,3,0.9766606813450953,8.189395506851254e-4,0.9750555893202371,0.9782657733699536,5.374269925975925e-5,72,1,ChAdOx1,Adjusting for time + demographics + clinical,5.022557498564062e-4,8.943128088621485e-4,-0.0012505651464262578,0.00225507664613907,positive_test_date,Positive SARS-CoV-2 test,0.50,"(-1.25, 2.26)"
postest,72,3,0.9766081962484394,8.199511946579065e-4,0.9750011214378294,0.9782152710590495,5.374222421797577e-5,73,1,ChAdOx1,Adjusting for time + demographics + clinical,5.218237661065439e-4,8.954200876578147e-4,-0.0012331673567364707,0.0022768148889495583,positive_test_date,Positive SARS-CoV-2 test,0.52,"(-1.23, 2.28)"
postest,73,3,0.9765557159273185,8.210035045333133e-4,0.974946578627252,0.978164853227385,5.374022215526611e-5,74,1,ChAdOx1,Adjusting for time + demographics + clinical,5.413893420275206e-4,8.965753679015031e-4,-0.0012158660884851742,0.0022986447725402153,positive_test_date,Positive SARS-CoV-2 test,0.54,"(-1.22, 2.30)"
postest,74,3,0.9765032390214408,8.221537414336674e-4,0.9748918472984759,0.9781146307444056,5.373961271272083e-5,75,1,ChAdOx1,Adjusting for time + demographics + clinical,5.609529846463124e-4,8.97826570492919e-4,-0.0011987547578829207,0.002320660727175545,positive_test_date,Positive SARS-CoV-2 test,0.56,"(-1.20, 2.32)"
postest,75,3,0.976450763527318,8.234134776524297e-4,0.9748369027667343,0.9780646242879016,5.3741054933720075e-5,76,1,ChAdOx1,Adjusting for time + demographics + clinical,5.80515440920748e-4,8.991849282271035e-4,-0.0011818546338456081,0.002342885515687104,positive_test_date,Positive SARS-CoV-2 test,0.58,"(-1.18, 2.34)"
postest,76,3,0.9763982934606665,8.246715388465173e-4,0.9747819669454522,0.9780146199758809,5.3738384225829246e-5,77,1,ChAdOx1,Adjusting for time + demographics + clinical,6.000752142941712e-4,9.005472554821888e-4,-0.0011649649728273095,0.0023651154014156517,positive_test_date,Positive SARS-CoV-2 test,0.60,"(-1.16, 2.37)"
postest,77,3,0.9763458260966804,8.260439512548704e-4,0.9747268097025737,0.9779648424907871,5.3738503902739115e-5,78,1,ChAdOx1,Adjusting for time + demographics + clinical,6.196333201906601e-4,9.020275334365826e-4,-0.0011483081584085409,0.0023875747987898606,positive_test_date,Positive SARS-CoV-2 test,0.62,"(-1.15, 2.39)"
postest,78,3,0.976293362022631,8.274774964595576e-4,0.9746715359315529,0.977915188113709,5.3738021879787125e-5,79,1,ChAdOx1,Adjusting for time + demographics + clinical,6.391895398339953e-4,9.035695101393206e-4,-0.001131774157567572,0.0024101532372355623,positive_test_date,Positive SARS-CoV-2 test,0.64,"(-1.13, 2.41)"
postest,79,3,0.9762408987410927,8.290245594502661e-4,0.9746160404622709,0.9778657570199144,5.374009796757037e-5,80,1,ChAdOx1,Adjusting for time + demographics + clinical,6.587448041175392e-4,9.052258348037922e-4,-0.001115465229973098,0.0024329548382081762,positive_test_date,Positive SARS-CoV-2 test,0.66,"(-1.12, 2.43)"
postest,80,3,0.9761884392684178,8.305878592355208e-4,0.9745605169783199,0.9778163615585157,5.3739084140520006e-5,81,1,ChAdOx1,Adjusting for time + demographics + clinical,6.782979888458884e-4,9.069010844702913e-4,-0.0010991954742561997,0.002455791451947976,positive_test_date,Positive SARS-CoV-2 test,0.68,"(-1.10, 2.46)"
postest,81,3,0.9761359825564331,8.322373349738795e-4,0.9745048273532947,0.9777671377595715,5.373914385098983e-5,82,1,ChAdOx1,Adjusting for time + demographics + clinical,6.978494847381667e-4,9.086648658393941e-4,-0.0010831009263239657,0.002478799895800299,positive_test_date,Positive SARS-CoV-2 test,0.70,"(-1.08, 2.48)"
postest,82,3,0.9760835302145946,8.339414926118566e-4,0.9744490349238618,0.9777180255053274,5.373755443548032e-5,83,1,ChAdOx1,Adjusting for time + demographics + clinical,7.173986919677411e-4,9.104711998305395e-4,-0.0010670920686610868,0.002501889452596569,positive_test_date,Positive SARS-CoV-2 test,0.72,"(-1.07, 2.50)"
postest,83,3,0.9760310816711774,8.357069741226831e-4,0.974393126100268,0.9776690372420868,5.373655040517261e-5,84,1,ChAdOx1,Adjusting for time + demographics + clinical,7.369458237176385e-4,9.123564611199812e-4,-0.0010512399811399425,0.0025251316285752196,positive_test_date,Positive SARS-CoV-2 test,0.74,"(-1.05, 2.53)"
postest,84,3,0.975978638287743,8.375270239399467e-4,0.9743371154847417,0.9776201610907443,5.373415090965477e-5,85,1,ChAdOx1,Adjusting for time + demographics + clinical,7.564903727533823e-4,9.142876298980553e-4,-0.0010354804533572923,0.0025484611988640564,positive_test_date,Positive SARS-CoV-2 test,0.76,"(-1.04, 2.55)"
postest,85,3,0.9759528518444536,8.377511394672059e-4,0.9743108897830904,0.9775948139058167,2.6421812529876823e-5,86,1,ChAdOx1,Adjusting for time + demographics + clinical,7.743886808467826e-4,9.145223870109928e-4,-0.001018042260750364,0.002566819622443929,positive_test_date,Positive SARS-CoV-2 test,0.77,"(-1.02, 2.57)"
postest,86,3,0.9759270667340886,8.379595748129356e-4,0.9742846961469547,0.9775694373212225,2.6421144821082206e-5,87,1,ChAdOx1,Adjusting for time + demographics + clinical,0.00079228591905200485,9.147421706668584e-4,-0.001000575790595029,0.0025851476286990385,positive_test_date,Positive SARS-CoV-2 test,0.79,"(-1.00, 2.59)"
postest,87,3,0.9759012826945651,8.381973909758851e-4,0.974258445996317,0.9775441193928133,2.642074560274819e-5,88,1,ChAdOx1,Adjusting for time + demographics + clinical,8.101822693145078e-4,9.149965465616249e-4,-9.831780079248035e-4,0.002603542546553819,positive_test_date,Positive SARS-CoV-2 test,0.81,"(-0.98, 2.60)"
postest,88,3,0.9758755014923058,8.38401303484172e-4,0.9742322651328854,0.9775187378517263,2.641853619631075e-5,89,1,ChAdOx1,Adjusting for time + demographics + clinical,8.280765056564166e-4,9.152138350021033e-4,-9.657096491004892e-4,0.002621862660413322,positive_test_date,Positive SARS-CoV-2 test,0.83,"(-0.97, 2.62)"
postest,89,3,0.975849720766231,8.387176237509229e-4,0.9742058644304802,0.9774935771019818,2.6418746171899605e-5,90,1,ChAdOx1,Adjusting for time + demographics + clinical,8.459702668123237e-4,9.155399998951924e-4,-9.48455159388058e-4,0.002640395693012705,positive_test_date,Positive SARS-CoV-2 test,0.85,"(-0.95, 2.64)"
postest,90,3,0.9758239407945685,8.39047999287548e-4,0.9741794369346645,0.9774684446544725,2.6418671017171725e-5,91,1,ChAdOx1,Adjusting for time + demographics + clinical,8.638633596668166e-4,9.158813901318636e-4,-9.312311791021142e-4,0.0026589578984357472,positive_test_date,Positive SARS-CoV-2 test,0.86,"(-0.93, 2.66)"
postest,91,3,0.9757981630819635,8.393520907989593e-4,0.9741530632136491,0.977443262950278,2.641705383366138e-5,92,1,ChAdOx1,Adjusting for time + demographics + clinical,8.817547399267989e-4,9.161945927468452e-4,-9.139536646873597e-4,0.002677463144540957,positive_test_date,Positive SARS-CoV-2 test,0.88,"(-0.91, 2.68)"
postest,92,3,0.9757723857564561,8.39746331845165e-4,0.97412651318989,0.9774182583230222,2.6417354993578093e-5,93,1,ChAdOx1,Adjusting for time + demographics + clinical,8.996457068576325e-4,9.165994865988149e-4,-8.968562751239485e-4,0.0026961476888392134,positive_test_date,Positive SARS-CoV-2 test,0.90,"(-0.90, 2.70)"
postest,93,3,0.9757466108249884,8.400991063633865e-4,0.9741000468330718,0.9773931748169049,2.6415599277277674e-5,94,1,ChAdOx1,Adjusting for time + demographics + clinical,9.175348677339379e-4,9.169596501920127e-4,-8.796730219188533e-4,0.002714742757386729,positive_test_date,Positive SARS-CoV-2 test,0.92,"(-0.88, 2.71)"
postest,94,3,0.9757208374322549,8.405166162505244e-4,0.9740734551359964,0.9773682197285134,2.6414720014886473e-5,95,1,ChAdOx1,Adjusting for time + demographics + clinical,9.354228160186606e-4,9.173743326794463e-4,-8.625978363745199e-4,0.002733443468411841,positive_test_date,Positive SARS-CoV-2 test,0.94,"(-0.86, 2.73)"
postest,95,3,0.9756950643900091,8.409896452389226e-4,0.9740467549739696,0.9773433738060485,2.641505854284259e-5,96,1,ChAdOx1,Adjusting for time + demographics + clinical,9.533103764192141e-4,9.178559356489192e-4,-8.456542004489807e-4,0.002752274953287409,positive_test_date,Positive SARS-CoV-2 test,0.95,"(-0.85, 2.75)"
postest,96,3,0.9756692920391339,8.414761533919274e-4,0.9740200290846364,0.9773185549936314,2.6415047686223094e-5,97,1,ChAdOx1,Adjusting for time + demographics + clinical,9.711973123449624e-4,9.183503702164708e-4,-8.287363384683454e-4,0.0027711309631582703,positive_test_date,Positive SARS-CoV-2 test,0.97,"(-0.83, 2.77)"
postest,97,3,0.9756435192860647,8.42029376587384e-4,0.9739931720340288,0.9772938665381007,2.6416157704815677e-5,98,1,ChAdOx1,Adjusting for time + demographics + clinical,9.890843827676798e-4,9.189090579703372e-4,-8.119442759218095e-4,0.0027901130414571687,positive_test_date,Positive SARS-CoV-2 test,0.99,"(-0.81, 2.79)"
postest,98,3,0.9756177472628778,8.425647952538878e-4,0.9739663506095387,0.9772691439162168,2.641610739379379e-5,99,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0010069708019998513,9.194522069610149e-4,-7.951224091496056e-4,0.002809064013149308,positive_test_date,Positive SARS-CoV-2 test,1.01,"(-0.80, 2.81)"
postest,99,3,0.9755919753597366,8.431503725961939e-4,0.9739394309958965,0.9772445197235767,2.6416682170455695e-5,100,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0010248569932769236,9.20042207610598e-4,-7.783925978965716e-4,0.0028281065844504186,positive_test_date,Positive SARS-CoV-2 test,1.02,"(-0.78, 2.83)"
postest,100,3,0.9755662044457398,8.437382501951408e-4,0.9739125078629786,0.9772199010285011,2.641636608501085e-5,101,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0010427423534303815,9.206263801603618e-4,-7.616521949014075e-4,0.0028471369017621703,positive_test_date,Positive SARS-CoV-2 test,1.04,"(-0.76, 2.85)"
postest,101,3,0.9755404336906907,8.4437357875542e-4,0.9738854918868328,0.9771953754945485,2.6416900990637322e-5,102,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0010606274586346665,9.212647890260874e-4,-7.450183480813559e-4,0.0028662732653506884,positive_test_date,Positive SARS-CoV-2 test,1.06,"(-0.75, 2.87)"
postest,102,3,0.9755146636164069,8.450165620552279e-4,0.9738584615884388,0.977170865644375,2.6416900990695608e-5,103,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0010785119467463522,9.2190934677529e-4,-7.283971699440634e-4,0.0028854210634367676,positive_test_date,Positive SARS-CoV-2 test,1.08,"(-0.73, 2.89)"
postest,103,3,0.9754888938101791,8.456992306869214e-4,0.9738313537762795,0.9771464338440787,2.6417324063179043e-5,104,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001096396104177666,9.225933592437209e-4,-7.118536523158506e-4,0.0029046458606711823,positive_test_date,Positive SARS-CoV-2 test,1.10,"(-0.71, 2.90)"
postest,104,3,0.9754631247992344,8.463892190774444e-4,0.9738042324129396,0.9771220171855292,2.6417206647414364e-5,105,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0011142795650425086,9.23283214641162e-4,-6.953222831845331e-4,0.0029238814132695502,positive_test_date,Positive SARS-CoV-2 test,1.11,"(-0.70, 2.92)"
postest,105,3,0.9754373597117729,8.469853694090015e-4,0.9737772988922989,0.9770974205312469,2.641388214723609e-5,106,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0011321601584649565,9.2388508750821e-4,-6.786213389047711e-4,0.002942941655834684,positive_test_date,Positive SARS-CoV-2 test,1.13,"(-0.68, 2.94)"
postest,106,3,0.9754115955617753,8.477203108663154e-4,0.9737500942835142,0.9770730968400363,2.641361873786841e-5,107,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0011500399566962693,9.246188555916907e-4,-6.621796996900853e-4,0.002962259613082624,positive_test_date,Positive SARS-CoV-2 test,1.15,"(-0.66, 2.96)"
postest,107,3,0.9753857941400514,8.498886152970364e-4,0.9737200430631986,0.9770515452169043,2.6452529736259195e-5,108,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001167945475804566,9.267564112748432e-4,-6.484637127357165e-4,0.002984354664344848,positive_test_date,Positive SARS-CoV-2 test,1.17,"(-0.65, 2.98)"
postest,108,3,0.9753599274413548,8.531767284596142e-4,0.9736877317811262,0.9770321231015834,2.6520157296698944e-5,109,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0011858961497699383,9.299354285258887e-4,-6.367437980886251e-4,0.0030085360976285017,positive_test_date,Positive SARS-CoV-2 test,1.19,"(-0.64, 3.01)"
postest,109,3,0.9753339832232023,8.568901942228858e-4,0.9736545093038199,0.9770134571425847,2.6600342650583904e-5,110,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0012039004732630199,9.335826788853238e-4,-6.25887953942637e-4,0.0030336889004686767,positive_test_date,Positive SARS-CoV-2 test,1.20,"(-0.63, 3.03)"
postest,110,3,0.9753079617874577,8.606987560929273e-4,0.9736210232239771,0.9769949003509383,2.66802248767707e-5,111,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0012219582354676684,9.372526966926094e-4,-6.150232944628889e-4,0.0030589397653982254,positive_test_date,Positive SARS-CoV-2 test,1.22,"(-0.62, 3.06)"
postest,111,3,0.9752818741917224,8.641396321041845e-4,0.9735881916351845,0.9769755567482603,2.674877532910455e-5,112,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001240061761657918,9.405527519316001e-4,-6.033877576880537e-4,0.003083511281003889,positive_test_date,Positive SARS-CoV-2 test,1.24,"(-0.60, 3.08)"
postest,112,3,0.9752557388852994,8.668978845621325e-4,0.9735566502532836,0.9769548275173151,2.6798413360692965e-5,113,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001258198247981679,9.432120170245087e-4,-5.904633351717383e-4,0.0031068598311350957,positive_test_date,Positive SARS-CoV-2 test,1.26,"(-0.59, 3.11)"
postest,113,3,0.9752191065546069,8.689236659310614e-4,0.9735160474640675,0.9769221656451462,3.756317984983881e-5,114,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0012839667018146317,9.451545667852968e-4,-5.68502208908107e-4,0.00313643561253737,positive_test_date,Positive SARS-CoV-2 test,1.28,"(-0.57, 3.14)"
postest,114,3,0.9751824366787495,8.703221523593038e-4,0.9734766366051779,0.9768882367523211,3.7603092998952166e-5,115,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0013097612784250812,9.464872038059405e-4,-5.453195528625841e-4,0.003164842109712746,positive_test_date,Positive SARS-CoV-2 test,1.31,"(-0.55, 3.16)"
postest,115,3,0.9751457004648236,8.725333006695074e-4,0.9734355666201996,0.9768558343094477,3.767253848152907e-5,116,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0013356022302064563,9.486066869803134e-4,-5.236327117688184e-4,0.0031948371721817305,positive_test_date,Positive SARS-CoV-2 test,1.34,"(-0.52, 3.19)"
postest,116,3,0.9751088601606825,8.758381887129713e-4,0.9733922488545204,0.9768254714668447,3.778070905335937e-5,117,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0013615161106130813,9.517488462730376e-4,-5.038773504096206e-4,0.003226909571635783,positive_test_date,Positive SARS-CoV-2 test,1.36,"(-0.50, 3.23)"
postest,117,3,0.9750719055183655,8.794231738787658e-4,0.9733482677703933,0.9767955432663378,3.789940219574381e-5,118,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0013875101255428346,9.551970779178052e-4,-4.8464174531396317e-4,0.003259661996399632,positive_test_date,Positive SARS-CoV-2 test,1.39,"(-0.48, 3.26)"
postest,118,3,0.975034817176082,8.835702178611603e-4,0.9733030513712619,0.976766582980902,3.803796708610816e-5,119,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0014135978911047342,9.591904971146143e-4,-4.663809375529803e-4,0.0032935767197624487,positive_test_date,Positive SARS-CoV-2 test,1.41,"(-0.47, 3.29)"
postest,119,3,0.9749976275040759,8.869207523314362e-4,0.9732592947723652,0.9767359602357867,3.814334615485972e-5,120,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001439756635459033,9.62387287484498e-4,-4.4648778718977796e-4,0.0033260010581078435,positive_test_date,Positive SARS-CoV-2 test,1.44,"(-0.45, 3.33)"
postest,120,3,0.9749603762288308,8.892271440899564e-4,0.9732175230523391,0.9767032294053225,3.820798891254349e-5,121,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0014659584136805792,9.645921162405448e-4,-4.246073939221616e-4,0.00335652422128332,positive_test_date,Positive SARS-CoV-2 test,1.47,"(-0.42, 3.36)"
postest,121,3,0.974923071852914,8.913620411524671e-4,0.973176034355069,0.976670109350759,3.826391742464172e-5,122,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0014921972438080022,9.666176032418807e-4,-4.023384453685111e-4,0.003386732932984515,positive_test_date,Positive SARS-CoV-2 test,1.49,"(-0.40, 3.39)"
postest,122,3,0.9748856761943896,8.945822498021026e-4,0.9731323272035687,0.9766390251852105,3.8359019357461783e-05,123,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0015184999800297305,9.696803740084548e-4,-3.8203862954217026e-4,0.003419038589601631,positive_test_date,Positive SARS-CoV-2 test,1.52,"(-0.38, 3.42)"
postest,123,3,0.9748481551612117,8.988405623625627e-4,0.9730864600311373,0.9766098502912861,3.848910517934436e-5,124,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0015448905986060746,9.736794823468108e-4,-3.6348611927927775e-4,0.0034532673164914267,positive_test_date,Positive SARS-CoV-2 test,1.54,"(-0.36, 3.45)"
postest,124,3,0.9748105285599274,9.026616622327386e-4,0.9730413442117262,0.9765797129081287,3.859888684198213e-5,125,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0015713551656898472,9.772091415379462e-4,-3.439395570878313e-4,0.0034866498884675258,positive_test_date,Positive SARS-CoV-2 test,1.57,"(-0.34, 3.49)"
postest,125,3,0.9747727945426415,9.064893018556735e-4,0.9729961081586336,0.9765494809266495,3.87105769643592e-5,126,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0015978949784858365,9.80826445240083e-4,-3.244895292691735e-4,0.0035202794862408465,positive_test_date,Positive SARS-CoV-2 test,1.60,"(-0.32, 3.52)"
postest,126,3,0.9747349424664958,9.106757081861132e-4,0.9729500508768556,0.9765198340561361,3.883319915660745e-5,127,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0016245175196891726,9.84768415226118e-4,-3.0559310726660386e-4,0.0035546281466449486,positive_test_date,Positive SARS-CoV-2 test,1.62,"(-0.31, 3.55)"
postest,127,3,0.9746969902503707,9.144448199197681e-4,0.9729047113374788,0.9764892691632626,3.893745082292371e-5,128,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001651210183694074,9.882876821880112e-4,-2.8579807975899485e-4,0.003588218447147143,positive_test_date,Positive SARS-CoV-2 test,1.65,"(-0.29, 3.59)"
postest,128,3,0.9746589748479476,9.171789908768452e-4,0.9728613370584522,0.976456612637443,3.9003798666120955e-5,129,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0016779469783521073,9.908786115444162e-4,-2.641394133260028e-4,0.0036200333700302173,positive_test_date,Positive SARS-CoV-2 test,1.68,"(-0.26, 3.62)"
postest,129,3,0.9746208622247741,9.209644037144018e-4,0.9728158051624505,0.9764259192870977,3.910507629248506e-5,130,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0017047518383003224,9.944099994712184e-4,-2.442559465297596e-4,0.0036537596231304044,positive_test_date,Positive SARS-CoV-2 test,1.70,"(-0.24, 3.65)"
postest,130,3,0.9745825462931913,9.279143111631883e-4,0.9727638676625722,0.9764012249238104,3.931522448098458e-5,131,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0017316993712175321,0.0010007876208878318,-2.298083218961436e-4,0.0036932070643312075,positive_test_date,Positive SARS-CoV-2 test,1.73,"(-0.23, 3.69)"
postest,131,3,0.9745440187004426,9.351151679082258e-4,0.9727112266499454,0.9763768107509398,3.953396871705246e-5,132,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0017587954464446387,0.0010074349065098461,-2.157406870831359e-4,0.003733331579972413,positive_test_date,Positive SARS-CoV-2 test,1.76,"(-0.22, 3.73)"
postest,132,3,0.9745052761468088,9.425553415869746e-4,0.9726579016238625,0.9763526506697552,3.975612506375946e-5,133,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001786042379148034,0.0010142274695515657,-2.0180693330422873e-4,0.0037738916916002967,positive_test_date,Positive SARS-CoV-2 test,1.79,"(-0.20, 3.77)"
postest,133,3,0.9744663019889064,9.505452385909265e-4,0.9726032675555921,0.9763293364222206,3.999538806307742e-5,134,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0018134518686135914,0.0010215128668583247,-1.8867656017298442e-4,0.003815580297400167,positive_test_date,Positive SARS-CoV-2 test,1.81,"(-0.19, 3.82)"
postest,134,3,0.9744270780427056,9.590628743862343e-4,0.9725473493499991,0.976306806735412,4.0253341768380126e-5,135,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0018410366969294767,0.001029332151192722,-1.7641724753739586e-4,0.003858490641396349,positive_test_date,Positive SARS-CoV-2 test,1.84,"(-0.18, 3.86)"
postest,135,3,0.9743876815425037,9.652939394543058e-4,0.9724957401866784,0.9762796228983289,4.043205897219285e-5,136,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0018687425432442062,0.0010351543258525584,-1.6012265386764748e-4,0.0038976077403560594,positive_test_date,Positive SARS-CoV-2 test,1.87,"(-0.16, 3.90)"
postest,136,3,0.9743480155969347,9.744199654302176e-4,0.9724381875588748,0.9762578436349947,4.0710244116032444e-5,137,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0018966375405709002,0.001043601844912889,-1.4878448965791697e-4,0.003942059570799717,positive_test_date,Positive SARS-CoV-2 test,1.90,"(-0.15, 3.94)"
postest,137,3,0.9743080046439897,9.863648346754518e-4,0.972374765092409,0.9762412441955703,4.106602096495692e-5,138,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0019247748184956226,0.0010541535543128915,-1.4132818213253217e-4,0.003990877819123778,positive_test_date,Positive SARS-CoV-2 test,1.92,"(-0.14, 3.99)"
postest,138,3,0.9742676060049549,9.995549967574515e-4,0.9723085142107433,0.9762266977991665,4.146564946409256e-5,139,1,ChAdOx1,Adjusting for time + demographics + clinical,0.00195318438053782,0.0010658996695216136,-1.359405828576881e-4,0.004042309343933329,positive_test_date,Positive SARS-CoV-2 test,1.95,"(-0.14, 4.04)"
postest,139,3,0.9742267912220515,0.0010138970892290728,0.9722395894431325,0.9762139930009704,4.1894539619683026e-5,140,1,ChAdOx1,Adjusting for time + demographics + clinical,0.001981886227682139,0.0010784814896495026,-1.3189865002399305e-4,0.004095671105388271,positive_test_date,Positive SARS-CoV-2 test,1.98,"(-0.13, 4.10)"
postest,140,3,0.9741854567484607,0.001031332483430598,0.9721640822248505,0.9762068312720709,4.2429778954762654e-5,NA,1,ChAdOx1,Adjusting for time + demographics + clinical,0.0020109531633166755,0.0010938997758360865,-1.330510000184925e-4,0.0041549573266518435,positive_test_date,Positive SARS-CoV-2 test,2.01,"(-0.13, 4.15)"
covidemergency,0,0,1,0,1,1,0,1,1,ChAdOx1,Unadjusted,0,0,0,0,emergency_covid_date,COVID-19 A&E attendance,0.00,"(0.00, 0.00)"
covidemergency,1,0,0.9999864493559146,5.533216185723227e-6,0.9999756044514719,0.9999972942603573,1.3550827707812765e-5,2,1,ChAdOx1,Unadjusted,1.7371087377426875e-6,6.194556927716263e-6,-1.0403999740764273e-5,1.3878217216249648e-5,emergency_covid_date,COVID-19 A&E attendance,0.00,"(-0.01, 0.01)"
covidemergency,2,0,0.9999728988954493,1.1066432371439318e-5,0.9999512090865639,0.9999945887043347,1.3550827707759804e-5,3,1,ChAdOx1,Unadjusted,3.4741734150633974e-6,1.2389113855424176e-5,-2.080804354193416e-5,2.775639037206095e-5,emergency_covid_date,COVID-19 A&E attendance,0.00,"(-0.02, 0.03)"
covidemergency,3,0,0.9999593486186013,1.6599648557180618e-5,0.9999268139052732,0.9999918833319293,1.3550827707883216e-5,4,1,ChAdOx1,Unadjusted,5.211194033072353e-6,1.858367078316092e-5,-3.121213140247231e-5,4.163451946861701e-5,emergency_covid_date,COVID-19 A&E attendance,0.01,"(-0.03, 0.04)"
covidemergency,4,0,0.9999457985253682,2.2132864742884515e-5,0.9999024189075975,0.999989178143139,1.3550827707849957e-5,5,1,ChAdOx1,Unadjusted,6.948170592324665e-6,2.4778227710855277e-5,-4.161626332168402e-5,5.551260450633334e-5,emergency_covid_date,COVID-19 A&E attendance,0.01,"(-0.04, 0.06)"
covidemergency,5,0,0.9999322486157478,2.7666080928595577e-5,0.9998780240935344,0.9999864731379612,1.3550827707771083e-5,6,1,ChAdOx1,Unadjusted,8.685103093708513e-6,3.097278463855756e-5,-5.202043929877973e-5,6.939064548619676e-5,emergency_covid_date,COVID-19 A&E attendance,0.01,"(-0.05, 0.07)"
covidemergency,6,0,0.9999186988897374,3.319929711434725e-5,0.9998536294630812,0.9999837683163936,1.3550827707757655e-5,7,1,ChAdOx1,Unadjusted,1.0421991538112074e-5,3.71673415663061e-5,-6.242465933294639e-5,8.326864240917054e-5,emergency_covid_date,COVID-19 A&E attendance,0.01,"(-0.06, 0.08)"
covidemergency,7,0,0.9999051493473344,3.873251330004904e-5,0.9998292350162357,0.9999810636784332,1.3550827707809716e-5,8,1,ChAdOx1,Unadjusted,1.2158835926423528e-5,4.3361898493996395e-5,-7.2828923423091e-5,9.714659527593805e-5,emergency_covid_date,COVID-19 A&E attendance,0.01,"(-0.07, 0.10)"
covidemergency,8,0,0.9998938551549881,3.906264720251778e-5,0.9998172937733304,0.9999704165366458,1.1295391293914333e-5,9,1,ChAdOx1,Unadjusted,-3.7602790069590775e-5,4.4117087822739964e-5,-1.240706933049517e-4,4.886511316577012e-5,emergency_covid_date,COVID-19 A&E attendance,-0.04,"(-0.12, 0.05)"
covidemergency,9,0,0.9998825610902126,4.003281912269989e-5,0.9998040982065325,0.9999610239738926,1.1295391293952497e-5,10,1,ChAdOx1,Unadjusted,-8.736081551530273e-5,4.6300832601188976e-5,-1.7810877986785108e-4,3.3871488372456287e-6,emergency_covid_date,COVID-19 A&E attendance,-0.09,"(-0.18, 0.00)"
covidemergency,10,0,0.9998712671530066,4.15982714527456e-5,0.99978973603914,0.9999527982668731,1.1295391293881968e-5,11,1,ChAdOx1,Unadjusted,-1.3711524063697578e-4,4.97252775336963e-5,-2.345749937242792e-4,-3.965548754967237e-5,emergency_covid_date,COVID-19 A&E attendance,-0.14,"(-0.23, -0.04)"
covidemergency,11,0,0.9998599733433686,4.369507008015867e-5,0.9997743325797096,0.9999456141070276,1.1295391293813797e-5,12,1,ChAdOx1,Unadjusted,-1.8686606566065134e-4,5.415557050464949e-5,-2.9300903341198395e-4,-8.072309790931872e-5,emergency_covid_date,COVID-19 A&E attendance,-0.19,"(-0.29, -0.08)"
covidemergency,12,0,0.9998486796612971,4.625100530008972e-5,0.9997580293566601,0.999939329965934,1.129539129397008e-5,13,1,ChAdOx1,Unadjusted,-2.366132908123708e-4,5.9366951009830206e-5,-3.529703766635918e-4,-1.2025620496114984e-4,emergency_covid_date,COVID-19 A&E attendance,-0.24,"(-0.35, -0.12)"
