outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,outcome_var,outcome_descr,inc_format,inc_CI
postest,137,2,0.9743078096426082,9.861968945267137e-4,0.9723748992476706,0.9762407200375458,4.1067639573288067e-5,138,1,ChAdOx1,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,25.7,"(23.8, 27.6)"
postest,138,2,0.974267408967276,9.993962825188669e-4,0.9723086282472558,0.9762261896872962,4.146774793072448e-5,139,1,ChAdOx1,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,25.7,"(23.8, 27.7)"
postest,139,2,0.974226591322147,0.0010137569368681137,0.9722396642368079,0.976213518407486,4.189748616252914e-5,140,1,ChAdOx1,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,25.8,"(23.8, 27.8)"
postest,140,2,0.9741852537148392,0.0010311963596564334,0.9721641459889238,0.9762063614407547,4.2433004554423806e-5,NA,1,ChAdOx1,Adjusting for time + demographics,positive_test_date,Positive SARS-CoV-2 test,25.8,"(23.8, 27.8)"
postest,0,3,1,0,1,1,0,1,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,0.0,"(0.0, 0.0)"
postest,1,3,0.9991421716236412,5.533889928419739e-5,0.9990337093741001,0.9992506338731822,8.585648776738516e-4,2,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,0.9,"(0.7, 1.0)"
postest,2,3,0.9982853698151162,1.1063908017604313e-4,0.9980685212026885,0.9985022184275438,8.582734300550434e-4,3,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,1.7,"(1.5, 1.9)"
postest,3,3,0.9974302613426191,1.657651933749241e-4,0.9971053675337139,0.9977551551515244,8.5731153910048e-4,4,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,2.6,"(2.2, 2.9)"
postest,4,3,0.9965777628707577,2.2051676353110157e-4,0.9961455579562494,0.9970099677852661,8.55425942282414e-4,5,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,3.4,"(3.0, 3.9)"
postest,5,3,0.9957279934469574,2.74972106589922e-4,0.995189058021288,0.9962669288726268,8.534152192092566e-4,6,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,4.3,"(3.7, 4.8)"
postest,6,3,0.9948810566249728,3.2911234957419224e-4,0.9942360082729401,0.9955261049770056,8.512945505844674e-4,7,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,5.1,"(4.5, 5.8)"
postest,7,3,0.9940366028592671,3.831329373652583e-4,0.9932856761007401,0.994787529617794,8.495197895899807e-4,8,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,6.0,"(5.2, 6.7)"
postest,8,3,0.9931210641955247,3.906196394555378e-4,0.9923554637705378,0.9938866646205116,9.218802185854529e-4,9,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,6.9,"(6.1, 7.6)"
postest,9,3,0.9922091244862953,4.057388440122918e-4,0.9914138909649023,0.9930043580076883,9.191003052925681e-4,10,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,7.8,"(7.0, 8.6)"
postest,10,3,0.9913002866931919,4.279748502917405e-4,0.9904614714003311,0.9921391019860527,9.168138104096427e-4,11,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,8.7,"(7.9, 9.5)"
postest,11,3,0.9903952566475731,4.556084087841786e-4,0.9895022805753025,0.9912882327198437,9.138069266226964e-4,12,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,9.6,"(8.7, 10.5)"
postest,12,3,0.9894927205296675,4.886182227219317e-4,0.9885350464109426,0.9904503946483925,9.121200178435503e-4,13,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,10.5,"(9.5, 11.5)"
postest,13,3,0.9885930311485244,5.251833694011688e-4,0.9875636906592187,0.9896223716378301,9.100705273007192e-4,14,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,11.4,"(10.4, 12.4)"
postest,14,3,0.9876955361473111,5.651052580192646e-4,0.9865879501941192,0.988803122100503,9.086757693713214e-4,15,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,12.3,"(11.2, 13.4)"
postest,15,3,0.9871484074369172,5.69370792719883e-4,0.9860324611893372,0.9882643536844973,5.542517277766326e-4,16,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,12.9,"(11.7, 14.0)"
postest,16,3,0.9866021638509953,5.771294162833844e-4,0.9854710109806613,0.9877333167213294,5.53661451328848e-4,17,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,13.4,"(12.3, 14.5)"
postest,17,3,0.9860566107431463,5.881968349199382e-4,0.9849037661308828,0.9872094553554098,5.532675324166482e-4,18,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,13.9,"(12.8, 15.1)"
postest,18,3,0.9855116464745876,6.02292602151604e-4,0.9843311746662154,0.9866921182829597,5.529759800487756e-4,19,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,14.5,"(13.3, 15.7)"
postest,19,3,0.9849673395900981,6.190101807699272e-4,0.9837541019297253,0.9861805772504708,5.526141452730744e-4,20,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,15.0,"(13.8, 16.2)"
postest,20,3,0.9844236453434626,6.382545428425673e-4,0.9831726894265221,0.9856746012604031,5.522970209088994e-4,21,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,15.6,"(14.3, 16.8)"
postest,21,3,0.9838806099667851,0.00065970710357328335,0.9825876078034362,0.9851736121301339,5.519321868695836e-4,22,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,16.1,"(14.8, 17.4)"
postest,22,3,0.9836354062733359,6.618319903549363e-4,0.9823382394084238,0.984932573138248,2.4928311027167373e-4,23,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,16.4,"(15.1, 17.7)"
postest,23,3,0.9833903658822076,6.651994210732046e-4,0.9820865989743672,0.984694132790048,2.4917916590370785e-4,24,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,16.6,"(15.3, 17.9)"
postest,24,3,0.9831454645382444,6.698623176535771e-4,0.9818325585210428,0.9844583705554459,2.490998054680439e-4,25,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,16.9,"(15.5, 18.2)"
postest,25,3,0.9829006959302903,6.757382270576091e-4,0.9815762733422804,0.9842251185183002,2.490267928057728e-4,26,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,17.1,"(15.8, 18.4)"
postest,26,3,0.9826560357664783,6.828518359217225e-4,0.9813176707612947,0.9839944007716619,2.489784369167743e-4,27,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,17.3,"(16.0, 18.7)"
postest,27,3,0.9824115169116221,6.909924948226703e-4,0.9810571965081821,0.9837658373150621,2.488965679320407e-4,28,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,17.6,"(16.2, 18.9)"
postest,28,3,0.9821671233736715,7.002742585079851e-4,0.9807946110476954,0.9835396356996476,2.48830908848902e-4,29,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,17.8,"(16.5, 19.2)"
postest,29,3,0.9819816539341852,7.017115185739845e-4,0.9806063246302433,0.9833569832381271,1.8887261156378486e-4,30,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.0,"(16.6, 19.4)"
postest,30,3,0.9817962774026436,7.035314238535978e-4,0.9804173811498984,0.9831751736553889,1.8881364271620556e-4,31,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.2,"(16.8, 19.6)"
postest,31,3,0.9816109781929909,7.058665933453208e-4,0.9802275050921441,0.9829944512938378,1.8877051476525025e-4,32,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.4,"(17.0, 19.8)"
postest,32,3,0.9814257506153918,7.086535780583308e-4,0.980036815124882,0.9828146861059016,1.887331542737134e-4,33,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.6,"(17.2, 20.0)"
postest,33,3,0.9812405924024606,7.11886313394113e-4,0.9798453208671212,0.9826358639378001,1.8869807707185408e-4,34,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.8,"(17.4, 20.2)"
postest,34,3,0.9810554998248041,7.155621533305411e-4,0.9796530237755763,0.9824579758740319,0.00018866677541646233,35,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,18.9,"(17.5, 20.3)"
postest,35,3,0.9808705185415504,7.194771695632205e-4,0.9794603692015077,0.9822806678815931,1.8858889094635462e-4,36,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.1,"(17.7, 20.5)"
postest,36,3,0.9806856125869066,7.239421994330934e-4,0.979266711949129,0.9821045132246842,1.8854763674575208e-4,37,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.3,"(17.9, 20.7)"
postest,37,3,0.9805007819617618,7.288215714828853e-4,0.9790723179304995,0.9819292459930241,1.8850635159610367e-4,38,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.5,"(18.1, 20.9)"
postest,38,3,0.9803160073284378,7.341808262206461e-4,0.9788770393509055,0.9817549753059701,1.8848476607818715e-4,39,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.7,"(18.2, 21.1)"
postest,39,3,0.9801312944907761,7.399048879266672e-4,0.9786811075584546,0.9815814814230975,1.88457239045424e-4,40,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,19.9,"(18.4, 21.3)"
postest,40,3,0.9799466393002664,7.460269650227665e-4,0.978484453317326,0.9814088252832067,1.884339239548295e-4,41,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.1,"(18.6, 21.5)"
postest,41,3,0.9797620383894731,7.525301509340066e-4,0.978287106396362,0.9812369703825842,1.88414026631155e-4,42,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.2,"(18.8, 21.7)"
postest,42,3,0.9795774816852926,7.594404250648666e-4,0.9780890058037617,0.9810659575668235,1.884043964168894e-4,43,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.4,"(18.9, 21.9)"
postest,43,3,0.9794583085166608,7.602590316410553e-4,0.977968228195723,0.9809483888375986,1.2167252816735944e-4,44,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.5,"(19.1, 22.0)"
postest,44,3,0.9793391658813017,7.61284013515083e-4,0.977847076632806,0.9808312551297973,1.2165615295489069e-4,45,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.7,"(19.2, 22.2)"
postest,45,3,0.9792200557825989,7.624699516001145e-4,0.9777256421381686,0.9807144694270291,1.2163772381848123e-4,46,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.8,"(19.3, 22.3)"
postest,46,3,0.9791009759604274,7.638476800783314e-4,0.9776038620177995,0.9805980899030554,1.2162159480496863e-4,47,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,20.9,"(19.4, 22.4)"
postest,47,3,0.9789819342915028,7.653374807229714e-4,0.9774819003932672,0.9804819681897384,1.215974113054249e-4,48,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.0,"(19.5, 22.5)"
postest,48,3,0.9788629297263054,7.670166922984988e-4,0.9773596046338593,0.9803662548187515,1.215742894980166e-4,49,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.1,"(19.6, 22.6)"
postest,49,3,0.9787439495845077,7.689646352431941e-4,0.9772368065940461,0.9802510925749693,1.2156411474950565e-4,50,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.3,"(19.7, 22.8)"
postest,50,3,0.9786249959712868,7.71064061819833e-4,0.9771137381803467,0.9801362537622269,1.2155178307379534e-4,51,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.4,"(19.9, 22.9)"
postest,51,3,0.9785060823915087,7.732533428893518e-4,0.9769905336885204,0.980021631094497,1.2152564191270334e-4,52,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.5,"(20.0, 23.0)"
postest,52,3,0.978387190130972,7.757276470165278e-4,0.9768667918810076,0.9799075883809364,1.2151861935234952e-4,53,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.6,"(20.1, 23.1)"
postest,53,3,0.9782683156256904,7.783934976660298e-4,0.9767426924044648,0.979793938846916,1.2151523603782922e-4,54,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.7,"(20.2, 23.3)"
postest,54,3,0.978149467449856,7.811696431296888e-4,0.9766184030835058,0.9796805318162062,1.2150308290230703e-4,55,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,21.9,"(20.3, 23.4)"
postest,55,3,0.9780306359386938,7.84175750466332e-4,0.97649367971023,0.9795675921671575,1.2150080661651005e-4,56,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.0,"(20.4, 23.5)"
postest,56,3,0.977911817513217,7.873643952939614e-4,0.9763686116557316,0.9794550233707023,1.2150218797737308e-4,57,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.1,"(20.5, 23.6)"
postest,57,3,0.9777930160822956,7.906882086049447e-4,0.9762432956704294,0.9793427364941618,1.2149956991649957e-4,58,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.2,"(20.7, 23.8)"
postest,58,3,0.9776742322970993,7.941623794040559e-4,0.9761177026355907,0.9792307619586078,1.2149628298709944e-4,59,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.3,"(20.8, 23.9)"
postest,59,3,0.9775554975711658,7.97583087481146e-4,0.9759922634450244,0.9791187316973071,1.214608543745061e-4,60,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.4,"(20.9, 24.0)"
postest,60,3,0.9774367844634476,8.013400245128238e-4,0.975866186876032,0.9790073820508632,1.2145348896739792e-4,61,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.6,"(21.0, 24.1)"
postest,61,3,0.9773180888116443,8.05274390265224e-4,0.975739780009052,0.9788963976142365,1.2145037850231727e-4,62,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.7,"(21.1, 24.3)"
postest,62,3,0.9771994076862477,8.093818106535178e-4,0.975613048487625,0.9787857668848704,1.2145026333734401e-4,63,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.8,"(21.2, 24.4)"
postest,63,3,0.9770807382084893,8.13660742441847e-4,0.9754859924576691,0.9786754839593095,1.2145309299207822e-4,64,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,22.9,"(21.3, 24.5)"
postest,64,3,0.9770282147391883,8.141055072228305e-4,0.9754325972654159,0.9786238322129608,5.375839562113238e-5,65,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.0,"(21.4, 24.6)"
postest,65,3,0.9769756971088291,8.14562994076089e-4,0.9753791829773009,0.9785722112403574,5.375530887267639e-5,66,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.0,"(21.4, 24.6)"
postest,66,3,0.9769231831694385,8.151360797388366e-4,0.9753255458106512,0.9785208205282258,5.3754420301790056e-5,67,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.1,"(21.5, 24.7)"
postest,67,3,0.9768706725604781,8.157855545724347e-4,0.9752717622544081,0.9784695828665481,5.375390052682413e-5,68,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.1,"(21.5, 24.7)"
postest,68,3,0.9768181661163176,8.164888585911925e-4,0.9752178773597006,0.9784184548729346,5.3752526295970864e-5,69,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.2,"(21.6, 24.8)"
postest,69,3,0.9767656650281434,8.172441477120893e-4,0.9751638959320517,0.9783674341242352,5.374993210127277e-5,70,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.2,"(21.6, 24.8)"
postest,70,3,0.9767131697263717,8.180634815723915e-4,0.9751097947654224,0.978316544687321,5.374689663134844e-5,71,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.3,"(21.7, 24.9)"
postest,71,3,0.9766606813450953,8.189395506851254e-4,0.9750555893202371,0.9782657733699536,5.374269925975925e-5,72,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.3,"(21.7, 24.9)"
postest,72,3,0.9766081962484394,8.199511946579065e-4,0.9750011214378294,0.9782152710590495,5.374222421797577e-5,73,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.4,"(21.8, 25.0)"
postest,73,3,0.9765557159273185,8.210035045333133e-4,0.974946578627252,0.978164853227385,5.374022215526611e-5,74,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.4,"(21.8, 25.1)"
postest,74,3,0.9765032390214408,8.221537414336674e-4,0.9748918472984759,0.9781146307444056,5.373961271272083e-5,75,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.5,"(21.9, 25.1)"
postest,75,3,0.976450763527318,8.234134776524297e-4,0.9748369027667343,0.9780646242879016,5.3741054933720075e-5,76,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.5,"(21.9, 25.2)"
postest,76,3,0.9763982934606665,8.246715388465173e-4,0.9747819669454522,0.9780146199758809,5.3738384225829246e-5,77,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.6,"(22.0, 25.2)"
postest,77,3,0.9763458260966804,8.260439512548704e-4,0.9747268097025737,0.9779648424907871,5.3738503902739115e-5,78,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.7,"(22.0, 25.3)"
postest,78,3,0.976293362022631,8.274774964595576e-4,0.9746715359315529,0.977915188113709,5.3738021879787125e-5,79,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.7,"(22.1, 25.3)"
postest,79,3,0.9762408987410927,8.290245594502661e-4,0.9746160404622709,0.9778657570199144,5.374009796757037e-5,80,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.8,"(22.1, 25.4)"
postest,80,3,0.9761884392684178,8.305878592355208e-4,0.9745605169783199,0.9778163615585157,5.3739084140520006e-5,81,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.8,"(22.2, 25.4)"
postest,81,3,0.9761359825564331,8.322373349738795e-4,0.9745048273532947,0.9777671377595715,5.373914385098983e-5,82,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.9,"(22.2, 25.5)"
postest,82,3,0.9760835302145946,8.339414926118566e-4,0.9744490349238618,0.9777180255053274,5.373755443548032e-5,83,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,23.9,"(22.3, 25.6)"
postest,83,3,0.9760310816711774,8.357069741226831e-4,0.974393126100268,0.9776690372420868,5.373655040517261e-5,84,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.0,"(22.3, 25.6)"
postest,84,3,0.975978638287743,8.375270239399467e-4,0.9743371154847417,0.9776201610907443,5.373415090965477e-5,85,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.0,"(22.4, 25.7)"
postest,85,3,0.9759528518444536,8.377511394672059e-4,0.9743108897830904,0.9775948139058167,2.6421812529876823e-5,86,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.0,"(22.4, 25.7)"
postest,86,3,0.9759270667340886,8.379595748129356e-4,0.9742846961469547,0.9775694373212225,2.6421144821082206e-5,87,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.1,"(22.4, 25.7)"
postest,87,3,0.9759012826945651,8.381973909758851e-4,0.974258445996317,0.9775441193928133,2.642074560274819e-5,88,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.1,"(22.5, 25.7)"
postest,88,3,0.9758755014923058,8.38401303484172e-4,0.9742322651328854,0.9775187378517263,2.641853619631075e-5,89,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.1,"(22.5, 25.8)"
postest,89,3,0.975849720766231,8.387176237509229e-4,0.9742058644304802,0.9774935771019818,2.6418746171899605e-5,90,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.2,"(22.5, 25.8)"
postest,90,3,0.9758239407945685,8.39047999287548e-4,0.9741794369346645,0.9774684446544725,2.6418671017171725e-5,91,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.2,"(22.5, 25.8)"
postest,91,3,0.9757981630819635,8.393520907989593e-4,0.9741530632136491,0.977443262950278,2.641705383366138e-5,92,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.2,"(22.6, 25.8)"
postest,92,3,0.9757723857564561,8.39746331845165e-4,0.97412651318989,0.9774182583230222,2.6417354993578093e-5,93,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.2,"(22.6, 25.9)"
postest,93,3,0.9757466108249884,8.400991063633865e-4,0.9741000468330718,0.9773931748169049,2.6415599277277674e-5,94,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.3,"(22.6, 25.9)"
postest,94,3,0.9757208374322549,8.405166162505244e-4,0.9740734551359964,0.9773682197285134,2.6414720014886473e-5,95,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.3,"(22.6, 25.9)"
postest,95,3,0.9756950643900091,8.409896452389226e-4,0.9740467549739696,0.9773433738060485,2.641505854284259e-5,96,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.3,"(22.7, 26.0)"
postest,96,3,0.9756692920391339,8.414761533919274e-4,0.9740200290846364,0.9773185549936314,2.6415047686223094e-5,97,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.3,"(22.7, 26.0)"
postest,97,3,0.9756435192860647,8.42029376587384e-4,0.9739931720340288,0.9772938665381007,2.6416157704815677e-5,98,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.4,"(22.7, 26.0)"
postest,98,3,0.9756177472628778,8.425647952538878e-4,0.9739663506095387,0.9772691439162168,2.641610739379379e-5,99,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.4,"(22.7, 26.0)"
postest,99,3,0.9755919753597366,8.431503725961939e-4,0.9739394309958965,0.9772445197235767,2.6416682170455695e-5,100,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.4,"(22.8, 26.1)"
postest,100,3,0.9755662044457398,8.437382501951408e-4,0.9739125078629786,0.9772199010285011,2.641636608501085e-5,101,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.4,"(22.8, 26.1)"
postest,101,3,0.9755404336906907,8.4437357875542e-4,0.9738854918868328,0.9771953754945485,2.6416900990637322e-5,102,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.5,"(22.8, 26.1)"
postest,102,3,0.9755146636164069,8.450165620552279e-4,0.9738584615884388,0.977170865644375,2.6416900990695608e-5,103,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.5,"(22.8, 26.1)"
postest,103,3,0.9754888938101791,8.456992306869214e-4,0.9738313537762795,0.9771464338440787,2.6417324063179043e-5,104,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.5,"(22.9, 26.2)"
postest,104,3,0.9754631247992344,8.463892190774444e-4,0.9738042324129396,0.9771220171855292,2.6417206647414364e-5,105,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.5,"(22.9, 26.2)"
postest,105,3,0.9754373597117729,8.469853694090015e-4,0.9737772988922989,0.9770974205312469,2.641388214723609e-5,106,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.6,"(22.9, 26.2)"
postest,106,3,0.9754115955617753,8.477203108663154e-4,0.9737500942835142,0.9770730968400363,2.641361873786841e-5,107,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.6,"(22.9, 26.2)"
postest,107,3,0.9753857941400514,8.498886152970364e-4,0.9737200430631986,0.9770515452169043,2.6452529736259195e-5,108,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.6,"(22.9, 26.3)"
postest,108,3,0.9753599274413548,8.531767284596142e-4,0.9736877317811262,0.9770321231015834,2.6520157296698944e-5,109,1,ChAdOx1,Adjusting for time + demographics + clinical,positive_test_date,Positive SARS-CoV-2 test,24.6,"(23.0, 26.3)"
