model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_name,outcome
3,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,-0.22450325334703758,0.0270282581854184,0.027145802334531868,-8.270275108481489,1.33650254189042e-16,-0.27770804825416334,-0.17129845843991182,NA,Adjusting for time + demographics + clinical,emergency
3,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,-0.28927407251433573,0.02744743936981068,0.027658989656840265,-10.458591441817044,1.3383032057597915e-25,-0.3434846960905085,-0.23506344893816294,NA,Adjusting for time + demographics + clinical,emergency
3,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,-0.36542937245643015,0.028533330830771628,0.02871735163529289,-12.72503736059445,4.292694394737374e-37,-0.42171434739297664,-0.30914439751988365,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.020208281743126014,0.04203558801112122,0.04220685861790756,0.4787914193299387,0.6320870216254764,-0.06251564104854679,0.10293220453479882,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,-0.10308324154797734,0.03162900281124043,0.03181213039130323,-3.2403752996108097,0.0011937247181108067,-0.16543387138642374,-0.04073261170953093,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,-0.052401528566751475,0.06745640563898316,0.06744270909999,-0.7769784053167467,0.4371715110061119,-0.18458680942254363,0.07978375228904067,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,-0.008950350239747183,0.05716759847641256,0.05714076812761746,-0.15663685548919443,0.8755310545760526,-0.12094419781883159,0.10304349733933724,NA,Adjusting for time + demographics + clinical,emergency
3,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),0.29448055475882084,0.023939028538075623,0.024063353593758816,12.23771880388271,1.954489134064489e-34,0.2473172483678011,0.3416438611498406,NA,Adjusting for time + demographics + clinical,emergency
3,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),0.13255050624261874,0.04001145780546299,0.040072494484830766,3.3077677830312022,9.404275457585481e-4,0.05400986028167051,0.21109115220356697,NA,Adjusting for time + demographics + clinical,emergency
3,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),0.19579875756757362,0.04473464517978696,0.044763963679374186,4.374026370184718,1.2197563505539972e-5,0.10806300095074114,0.2835345141844061,NA,Adjusting for time + demographics + clinical,emergency
3,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,0.22984266004912923,0.02380642574395,0.023863573216807408,9.631527431409484,5.884812667106325e-22,0.18307091600175207,0.2766144040965064,NA,Adjusting for time + demographics + clinical,emergency
3,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,0.25765148006308314,0.07977087233141275,0.07933317033265,3.247714404740551,0.0011633597761786488,0.10216132343170767,0.4131416366944586,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,0.23682932912561092,0.027808831308700783,0.02784597223314273,8.5049761287822,1.8163296246994714e-17,0.1822522264341488,0.29140643181707304,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,0.4215221173058704,0.04735343857472151,0.0476630027961992,8.843801115683881,9.25162249880487e-19,0.32810434843028813,0.5149398861814527,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,0.5784727779839213,0.1035858033928045,0.10306529532074113,5.612682486221023,1.992139409217327e-8,0.37646851109928414,0.7804770448685584,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:strata(timesincevax_pw)1-7,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,0.28123613642585216,0.05863454546797466,0.0586875292903496,4.792093649648628,1.650498235999202e-6,0.16621069267512745,0.39626158017657687,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:strata(timesincevax_pw)8-14,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,-0.0999558910900624,0.06300689064973955,0.06243881562181839,-1.6008614208103937,0.10940761602499002,-0.22233372094616333,0.022421938766038527,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:strata(timesincevax_pw)15-21,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.06384381472282379,0.06019747323983569,0.06028782512395882,1.0589835442156594,0.28960727410363607,-0.05431815122638449,0.18200578067203205,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:strata(timesincevax_pw)22-28,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,0.023039748200775464,0.06244359216880752,0.06208544383911511,0.37109742277883095,0.7105649705260272,-0.09864548568807431,0.14472498208962525,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:strata(timesincevax_pw)29-35,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.2888391236938785e-4,0.0625469120592112,0.06264835010340955,0.002057259483396571,0.9983585455784918,-0.12265962598116947,0.12291739380590824,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:strata(timesincevax_pw)36+,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,0.04929029179752082,0.029334320854403906,0.02923789219788926,1.6858360193652806,0.09182738798861126,-0.008014923894206757,0.1065955074892484,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)East of England:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)1",0.18544520306081638,0.15254787499705974,0.15268858325833837,1.2145322138922208,0.2245445561958408,-0.11381892097597221,0.48470932709760495,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)Midlands:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)1",0.019564737498728665,0.15117015579884482,0.15365532364402762,0.12732873183134336,0.8986802206644856,-0.2815941628764112,0.32072363787386854,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)South West:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)1",0.12572519262655538,0.18798504430091448,0.18813577337261275,0.6682684019777039,0.5039622794101722,-0.24301414738735524,0.49446453264046597,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)North West:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)1",0.034626814444441475,0.1888441794545196,0.18916585898694527,0.18305002091752268,0.8547587706036076,-0.33613145627455365,0.40538508516343663,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)London:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)1",0.4180893345379107,0.239344480779677,0.23837503883279965,1.7539140699675595,0.07944523233248059,-0.0491171563877133,0.8852958254635347,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)South East:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)1",-0.010542704074647554,0.21518999732372307,0.21232490904419818,-0.049653637541193785,0.9603984027353196,-0.4266918788220187,0.40560647067272354,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)East of England:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)2",0.2010973996578932,0.3753667525411425,0.38841252543708477,0.5177417989587132,0.6046384305337096,-0.5601771613430404,0.9623719606588268,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)Midlands:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)2",0.07167726701539293,0.38203062606619465,0.3911911507350248,0.1832282424607909,0.854618935195195,-0.695043299496035,0.8383978335268208,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)South West:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)2",0.30727316137828664,0.4702729723912957,0.4735574985213181,0.64886135757061425,0.5164279937626085,-0.6208824803323766,1.2354288030889498,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)North West:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)2",0.958616992288316,0.45129326214300114,0.4549876680422122,2.106907636449124,0.03512558655363256,0.06685754951571454,1.8503764350609173,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)London:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)2",0.5244759201040087,0.6055300020993126,0.5983993498594474,0.8764647224753804,0.3807774463415624,-0.6483652539926915,1.697317094200709,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)South East:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)2",0.12150266558377144,0.5226679562515532,0.5360268110723966,0.22667273926221781,0.820678226302006,-0.9290905788659816,1.1720959100335244,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)East of England:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)3",0.18698353946743254,0.15657360154899666,0.15861462412702879,1.1788543490017926,0.23845617840498526,-0.12389541124290174,0.49786249017776685,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)Midlands:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)3",-0.02549581649034071,0.15181458806059456,0.15383599535820722,-0.16573375061521645,0.868366484198066,-0.32700882691829775,0.2760171939376163,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)South West:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)3",0.1333753884102786,0.19285325330932193,0.1959211269159545,0.6807606229597355,0.49602296981460114,-0.2506229641554931,0.5173737409760504,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)North West:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)3",0.5995285755363119,0.1816342963408108,0.18229272712423775,3.2888233392203072,0.0010060715013346325,0.24224139572921816,0.9568157553434056,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)London:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)3",0.28337321599427623,0.23603078536762634,0.23522626833924593,1.2046835499919262,0.22832548882496154,-0.17766179816840005,0.7444082301569526,NA,Adjusting for time + demographics + clinical,emergency
3,"strata(region)South East:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)3",-0.007075028606236296,0.22183982013440906,0.2192965309303969,-0.032262382702633166,0.9742628078323331,-0.43688833116438813,0.4227382739519155,NA,Adjusting for time + demographics + clinical,emergency
